date;time;activity;acceleration_x;acceleration_y;acceleration_z;gyro_x;gyro_y;gyro_z
01/07/23;13:54:30:865145027;0;0.5232;-1.1282;-0.2379;-0.1456;0.0802;0.1730
01/07/23;13:54:31:265429019;0;0.3024;-0.7872;0.0544;-0.2573;-0.4567;-2.2423
01/07/23;13:54:31:465427994;0;0.5394;-1.1144;-0.1331;0.1621;0.4672;2.8537
01/07/23;13:54:31:64751029;0;0.3714;-1.0017;-0.0515;-0.9061;0.4346;-2.1264
01/07/23;13:54:31:665464997;0;0.2478;-0.7093;-0.0861;0.8421;0.1142;1.4305
01/07/23;13:54:31:865566015;0;0.5971;-1.0970;-0.3046;-0.0537;-0.1897;0.6641
01/07/23;13:54:32:265565991;0;0.3131;-0.8761;0.0235;-0.3714;-0.2015;-2.7194
01/07/23;13:54:32:466022014;0;0.4926;-1.1017;-0.0233;-0.0722;0.4213;1.8843
01/07/23;13:54:32:64642012;0;0.5186;-1.1878;-0.0888;-0.6339;-0.2257;-1.7295
01/07/23;13:54:32:665395975;0;0.3540;-0.8389;-0.0923;0.8530;-1.0927;2.2535
01/07/23;13:54:32:864969015;0;0.4814;-1.0386;-0.2856;0.2595;0.7370;0.3964
01/07/23;13:54:33:264788985;0;0.2372;-0.7812;-0.0216;-0.7743;0.9351;-3.1795
01/07/23;13:54:33:465399026;0;0.3254;-0.8640;0.0416;-0.3637;0.8290;0.3960
01/07/23;13:54:33:64782023;0;0.6275;-1.2703;-0.1281;-0.7625;-1.6430;-0.4690
01/07/23;13:54:33:665396988;0;0.3802;-0.9666;-0.0232;0.7720;-0.8583;2.5318
01/07/23;13:54:33:865522027;0;0.4631;-0.9102;-0.2144;0.5035;0.5777;0.6664
01/07/23;13:54:34:265401005;0;0.2822;-0.7987;-0.0286;-0.8201;0.5708;-2.6072
01/07/23;13:54:34:465397000;0;0.3291;-0.9057;0.0416;-0.3045;0.1520;-1.1423
01/07/23;13:54:34:64700007;0;0.5819;-1.1950;-0.2273;-0.5696;-0.3331;-0.0513
01/07/23;13:54:34:665217995;0;0.4946;-1.2142;-0.1963;0.7827;-1.0439;2.5927
01/07/23;13:54:34:865487992;0;0.3059;-0.7454;-0.2109;0.9067;0.1985;0.8965
01/07/23;13:54:35:265394985;0;0.3045;-0.7608;-0.0581;-0.9482;0.5014;-2.1606
01/07/23;13:54:35:465510010;0;0.3039;-0.9561;0.0522;-0.5181;0.2354;-1.2811
01/07/23;13:54:35:64763009;0;0.6162;-1.3798;-0.3310;-0.4191;0.1813;0.3053
01/07/23;13:54:35:665408015;0;0.4609;-0.9906;-0.2373;0.7314;-0.0875;2.1644
01/07/23;13:54:35:865454018;0;0.4019;-0.6885;-0.1547;0.7772;0.1716;1.1480
01/07/23;13:54:36:265498995;0;0.3450;-1.1097;-0.0455;-0.8739;-0.0374;-1.8991
01/07/23;13:54:36:465701997;0;0.2844;-0.7543;0.0372;-0.3076;-0.1687;-2.1791
01/07/23;13:54:36:64642012;0;0.4783;-1.1660;-0.2385;-0.2872;0.3584;0.4569
01/07/23;13:54:36:665549993;0;0.4636;-0.9856;-0.0499;0.1938;1.0480;2.8700
01/07/23;13:54:36:865656971;0;0.3209;-0.6785;-0.1201;0.8003;-0.2161;1.2005
01/07/23;13:54:37:265578985;0;0.5480;-1.2571;-0.1356;-0.8205;-0.4823;-1.3702
01/07/23;13:54:37:465394973;0;0.3044;-0.7385;0.0186;-0.4477;0.2023;-2.5524
01/07/23;13:54:37:65138995;0;0.5868;-1.1160;-0.2847;0.0680;-0.2364;0.7140
01/07/23;13:54:37:665381014;0;0.4051;-0.9521;0.0196;-0.1341;0.6492;1.1801
01/07/23;13:54:37:865661978;0;0.3958;-1.0376;-0.0246;0.9105;-0.9282;1.9635
01/07/23;13:54:38:265359997;0;0.4659;-1.0424;-0.2657;-0.7551;0.1387;-1.2613
01/07/23;13:54:38:465394020;0;0.2844;-0.6963;-0.0007;-0.9009;0.2592;-2.0039
01/07/23;13:54:38:64997971;0;0.4759;-0.8437;-0.2073;0.4256;0.7942;0.6932
01/07/23;13:54:38:665504992;0;0.3428;-1.0054;0.0552;0.0524;0.7784;0.0524
01/07/23;13:54:38:865423977;0;0.3867;-1.1259;-0.0423;0.6727;-1.0505;2.2994
01/07/23;13:54:39:265452980;0;0.5717;-1.3006;-0.2244;-0.6899;0.1006;-0.8602
01/07/23;13:54:39:465367019;0;0.2759;-0.7880;-0.0119;-0.8664;0.3503;-2.2748
01/07/23;13:54:39:64665019;0;0.4435;-0.8320;-0.1901;0.4193;0.3143;1.1769
01/07/23;13:54:39:665391027;0;0.3079;-0.9500;0.0670;-0.1367;0.2256;-1.0927
01/07/23;13:54:39:865373015;0;0.4608;-1.1792;-0.1793;0.7313;-0.6482;2.3426
01/07/23;13:54:40:265492022;0;0.4965;-1.1338;-0.2450;-0.4680;0.0735;0.1827
01/07/23;13:54:40:465372979;0;0.3690;-1.0528;-0.0192;-0.8375;0.3252;-2.5222
01/07/23;13:54:40:64899027;0;0.4056;-0.7388;-0.1217;0.6851;0.1835;1.4762
01/07/23;13:54:40:665472984;0;0.2804;-0.8723;0.0685;-0.3638;-0.0888;-1.9523
01/07/23;13:54:40:865453004;0;0.4615;-0.9553;-0.1250;0.6156;0.0221;2.6269
01/07/23;13:54:58:729771971;0;0.3491;-0.7034;-0.1345;0.7577;0.4564;1.4003
01/07/23;13:54:58:929795980;0;0.6022;-1.1206;-0.2709;-0.1606;0.1654;0.1188
01/07/23;13:54:59:130026996;0;0.3511;-1.0061;-0.0251;-0.7617;-0.8974;-2.0170
01/07/23;13:54:59:329711019;0;0.3190;-0.9366;0.0419;-0.2178;-0.3479;-2.9057
01/07/23;13:54:59:528932988;0;0.4656;-0.8155;-0.1427;0.2606;0.7861;2.5391
01/07/23;13:54:59:729689002;0;0.3654;-0.7525;-0.1846;0.3913;0.1730;2.3572
01/07/23;13:54:59:929346978;1;0.5742;-1.0410;-0.2881;0.2379;-0.2413;0.8891
01/07/23;13:55:0:129773974;1;0.6054;-1.3065;-0.0821;-0.6474;-0.7148;-1.6279
01/07/23;13:55:0:329699993;1;0.3311;-0.9232;-0.0014;-0.0986;-0.4389;-3.3419
01/07/23;13:55:0:528937995;1;0.4432;-0.9634;-0.0444;-0.1339;0.5700;1.2279
01/07/23;13:55:0:729691982;1;0.2858;-0.7874;-0.1001;0.5418;-0.2520;2.7051
01/07/23;13:55:0:929804027;1;0.4611;-0.9231;-0.1998;0.5149;0.3624;1.0001
01/07/23;13:55:1:129705011;1;0.5091;-0.9375;-0.3205;-0.3706;-0.2028;-1.2069
01/07/23;13:55:1:329753994;1;0.2964;-0.8639;-0.0152;-0.6217;0.0335;-2.8600
01/07/23;13:55:1:529075026;1;0.4075;-0.9708;-0.0134;-0.3079;0.5588;-0.6595
01/07/23;13:55:1:729767024;1;0.3871;-1.0496;-0.0334;0.2493;-0.3863;2.9644
01/07/23;13:55:1:929750978;1;0.5212;-0.8346;-0.1898;0.4400;0.1421;1.3737
01/07/23;13:55:17:280111014;1;0.4919;-1.2205;-0.1887;-0.5887;-0.2170;-1.1420
01/07/23;13:55:17:479920029;1;0.2644;-0.7238;-0.1438;0.5655;0.7349;0.9860
01/07/23;13:55:17:680056989;1;0.5776;-1.0888;-0.3169;0.0238;-0.1793;0.8335
01/07/23;13:55:17:879936993;1;0.5163;-1.2788;-0.1173;-0.5500;-0.6889;-1.6769
01/07/23;13:55:18:279851019;1;0.5211;-1.1213;-0.0929;-0.0029;0.4887;1.2282
01/07/23;13:55:18:479852974;1;0.3494;-0.8389;-0.1185;0.5309;0.1620;2.1041
01/07/23;13:55:18:680033028;1;0.4911;-0.9095;-0.2847;0.4998;-0.1389;0.8071
01/07/23;13:55:18:79192996;1;0.3090;-0.7447;-0.0196;-0.4058;-0.4337;-2.3217
01/07/23;13:55:18:879849970;1;0.4966;-1.2586;-0.2067;-0.7662;0.3250;-1.0734
01/07/23;13:55:19:279841005;1;0.3160;-0.8637;0.0287;-0.0778;0.3358;0.0906
01/07/23;13:55:19:479923009;1;0.4783;-1.2300;-0.2733;0.8852;-1.1281;2.2536
01/07/23;13:55:19:680122971;1;0.4292;-0.6961;-0.1821;0.6003;0.2858;0.9995
01/07/23;13:55:19:79209983;1;0.2682;-0.7477;-0.0684;-0.4937;0.0710;-2.5485
01/07/23;13:55:19:879840016;1;0.4648;-1.3388;-0.2649;-0.8127;0.8002;-0.1248
01/07/23;13:55:2:129958987;1;0.5823;-1.2468;-0.2585;-0.4510;0.3513;-0.7737
01/07/23;13:55:2:329968988;1;0.3021;-0.8532;-0.0891;-0.5902;0.0391;-2.7951
01/07/23;13:55:2:528976023;1;0.2916;-0.8956;0.0692;-0.4179;0.3022;-1.4242
01/07/23;13:55:2:729704022;1;0.5227;-1.0815;-0.2939;0.7399;-1.6203;3.2770
01/07/23;13:55:2:929724991;1;0.3995;-0.7314;-0.1191;0.5493;0.9020;1.2153
01/07/23;13:55:20:279928028;1;0.2751;-0.7988;0.0250;-0.2631;-0.2990;-1.3663
01/07/23;13:55:20:479833006;1;0.4408;-0.9165;-0.2043;0.7564;-0.1761;2.5514
01/07/23;13:55:20:680033028;1;0.3315;-0.6867;-0.1954;0.6062;0.4562;0.8734
01/07/23;13:55:20:79249978;1;0.3242;-0.9189;-0.0945;-0.6581;0.0360;-2.2191
01/07/23;13:55:20:879855990;1;0.4915;-1.1322;-0.3177;-0.0749;-0.2533;0.2264
01/07/23;13:55:21:279769003;1;0.2988;-0.8091;0.0048;-0.3925;-0.2916;-1.8791
01/07/23;13:55:21:479853987;1;0.4818;-1.0469;-0.0994;0.3361;0.3050;2.2069
01/07/23;13:55:21:680154025;1;0.2422;-0.7006;-0.1285;0.9266;-0.0993;1.1588
01/07/23;13:55:21:79084992;1;0.4321;-1.1836;-0.0928;-0.8954;-0.1534;-1.6911
01/07/23;13:55:21:879862010;1;0.5194;-1.0398;-0.3347;0.1023;0.0008;0.3300
01/07/23;13:55:22:279830992;1;0.2968;-0.7198;0.0034;-0.5221;-0.2798;-1.8326
01/07/23;13:55:22:479817986;1;0.3966;-0.9880;-0.0530;0.3738;0.2997;1.3652
01/07/23;13:55:22:679830014;1;0.2886;-1.0152;-0.0963;0.6455;-0.0901;1.5946
01/07/23;13:55:22:79209029;1;0.4667;-1.2646;-0.1725;-0.9472;0.4013;-1.6698
01/07/23;13:55:22:879882991;1;0.4381;-0.8038;-0.2433;0.3649;-0.0538;0.6651
01/07/23;13:55:23:279853999;1;0.2666;-0.7754;-0.0307;-0.4853;-0.1620;-2.2890
01/07/23;13:55:23:479855000;1;0.3729;-0.9223;-0.0312;-0.2655;0.2999;-0.1386
01/07/23;13:55:23:679834008;1;0.4181;-1.2054;-0.1609;0.6637;-0.7462;2.0794
01/07/23;13:55:23:79080998;1;0.4577;-1.0161;-0.2795;-0.6877;0.7666;-0.7420
01/07/23;13:55:23:879962980;1;0.3776;-0.6639;-0.1472;0.7016;0.1384;0.7257
01/07/23;13:55:24:279922008;1;0.3008;-0.9319;-0.1051;-0.7734;0.0084;-2.0659
01/07/23;13:55:24:479834973;1;0.2743;-0.7736;0.0286;-0.3430;-0.1537;-1.5109
01/07/23;13:55:24:679822981;1;0.4838;-0.9834;-0.2837;0.9446;-0.2697;2.6488
01/07/23;13:55:24:79159975;1;0.4871;-1.3085;-0.3017;-0.5276;0.6076;-0.0614
01/07/23;13:55:24:879817008;1;0.3254;-0.6353;-0.1596;0.3690;1.3985;0.4862
01/07/23;13:55:25:280025005;1;0.5629;-1.3332;-0.1024;-0.8813;-0.7884;-1.1716
01/07/23;13:55:25:479900002;1;0.3066;-0.7230;0.0094;-0.3944;-0.2950;-2.1465
01/07/23;13:55:25:679826021;1;0.5179;-1.1613;-0.0969;0.2525;0.3526;1.7932
01/07/23;13:55:25:79120993;1;0.5657;-1.1069;-0.3392;-0.0690;-0.1394;0.6843
01/07/23;13:55:25:879844009;1;0.2064;-0.6652;-0.1483;0.9432;-0.4189;1.0055
01/07/23;13:55:26:279021978;1;0.5533;-1.3174;-0.1591;-0.7778;-0.0069;-1.2226
01/07/23;13:55:26:479816019;1;0.2965;-0.7281;-0.0249;-0.3539;-0.0601;-2.3543
01/07/23;13:55:26:679912984;1;0.4623;-1.1089;-0.0633;0.0027;0.5114;1.4652
01/07/23;13:55:26:79319000;1;0.5343;-1.0785;-0.3395;0.0885;-0.0557;0.7831
01/07/23;13:55:26:880047023;1;0.1768;-0.7414;-0.1361;0.3820;0.6274;1.3000
01/07/23;13:55:27:279847025;1;0.5881;-1.2272;-0.2316;-0.3382;0.1429;-0.8759
01/07/23;13:55:27:479887008;1;0.2588;-0.7297;-0.0665;-0.4171;-0.0698;-2.4544
01/07/23;13:55:27:679939985;1;0.3354;-0.8781;0.0048;-0.3656;0.6906;0.0978
01/07/23;13:55:27:79146027;1;0.5614;-0.8888;-0.2954;0.5255;-1.1374;0.8829
01/07/23;13:55:27:879875004;1;0.5232;-1.2800;-0.2143;0.7243;-1.4786;2.1782
01/07/23;13:55:3:129687011;1;0.4733;-1.2940;-0.2479;-0.1846;0.1645;0.0271
01/07/23;13:55:3:329917013;1;0.3745;-1.0143;-0.0602;-0.8993;-0.5319;-1.8496
01/07/23;13:55:3:528945028;1;0.3051;-0.8770;0.0079;-0.4835;-0.3073;-2.2386
01/07/23;13:55:3:730068027;1;0.4082;-0.8642;-0.1218;0.3439;0.8448;2.1739
01/07/23;13:55:3:929674983;1;0.3126;-0.7108;-0.1112;0.6312;-0.0091;1.6217
01/07/23;13:55:36:296742975;1;0.5735;-0.9953;-0.1865;0.7851;-0.2802;3.1364
01/07/23;13:55:36:496209979;1;0.3678;-0.7002;-0.1922;0.6202;0.7129;1.1088
01/07/23;13:55:36:696870982;1;0.4852;-1.1446;-0.2964;0.0197;-0.8108;0.5878
01/07/23;13:55:36:895990014;1;0.4345;-1.1576;-0.1143;-0.8211;-0.4528;-1.6604
01/07/23;13:55:36:96974015;1;0.4142;-0.6680;-0.1671;0.3729;0.8120;0.6566
01/07/23;13:55:37:297173023;0;0.5206;-1.0885;-0.1022;0.2051;0.5331;1.8878
01/07/23;13:55:37:496837019;0;0.2623;-0.8454;-0.1413;0.5942;0.7538;1.6373
01/07/23;13:55:37:696981012;0;0.4968;-0.8421;-0.2732;0.3561;-0.3088;0.9410
01/07/23;13:55:37:896121025;0;0.5403;-1.1694;-0.2771;-0.6039;0.0281;-0.9556
01/07/23;13:55:37:97315013;0;0.2600;-0.7670;-0.0124;-0.5578;-0.2053;-2.4479
01/07/23;13:55:38:296869993;0;0.3413;-0.8790;-0.0136;-0.1551;0.5396;0.0445
01/07/23;13:55:38:496493995;0;0.5066;-1.2925;-0.2268;0.7978;-0.5698;2.4429
01/07/23;13:55:38:696739971;0;0.4127;-0.7309;-0.1978;0.5422;0.5641;0.7729
01/07/23;13:55:38:896188974;0;0.4970;-1.3350;-0.3010;-0.5384;0.4320;-0.1141
01/07/23;13:55:38:96381008;0;0.2925;-0.7514;-0.0474;-0.5897;-0.0716;-2.3956
01/07/23;13:55:39:296064972;0;0.2639;-0.7653;0.0181;-0.3934;0.1607;-1.8203
01/07/23;13:55:39:496833026;0;0.4631;-0.9588;-0.1759;0.7573;-0.1322;2.3748
01/07/23;13:55:39:696739971;0;0.3145;-0.7150;-0.1757;0.8580;0.2615;1.3006
01/07/23;13:55:39:895964026;0;0.5068;-1.0707;-0.3304;0.0611;-0.2298;0.4664
01/07/23;13:55:39:96789002;0;0.4992;-1.1004;-0.1171;-0.8090;-0.5560;-1.7211
01/07/23;13:55:4:129827976;0;0.5626;-1.1738;-0.3080;0.2317;0.0710;0.5991
01/07/23;13:55:4:329693019;0;0.4874;-1.1959;-0.0970;-0.7422;-0.7272;-1.4296
01/07/23;13:55:4:528931021;0;0.2850;-0.8171;0.0047;-0.4398;-0.6373;-2.1895
01/07/23;13:55:4:730008006;0;0.4884;-1.1082;-0.0900;-0.0993;0.9983;1.1602
01/07/23;13:55:4:929672002;0;0.3128;-0.6879;-0.1299;0.5113;0.1737;1.8969
